id,accountNumber ,creditLimit,cardType,availableMoney,transactionDateTime,merchantName,transactionAmount,acqCountry,currentExpDate,accountOpenDate,cardCVV,enteredCVV,cardLast4Digits,transactionType,currentBalance,cardPresent,isFraud
22858,597104974,2500,Classic,1692.51,2016-10-30T18:37:10,sears.com,285,US,28-Oct,1/4/2013,384,384,8094,PURCHASE,807.49,0,0
22859,597104974,2500,Classic,1407.51,2016-10-30T19:31:16,Shell Gas #151010,37.35,US,27-Apr,1/4/2013,384,384,8094,PURCHASE,1092.49,1,0
22860,597104974,2500,Classic,2500,2016-11-03T14:20:10,AMC #79863,438.48,US,23-Dec,1/4/2013,384,384,8094,PURCHASE,0,1,0
22861,597104974,2500,Classic,2061.52,2016-11-04T08:12:34,EZ Putt Putt #69446,11.84,US,23-Apr,1/4/2013,384,384,8094,PURCHASE,438.48,1,0
22862,597104974,2500,Classic,2049.68,2016-11-06T08:08:43,amazon.com,6.52,US,28-Dec,1/4/2013,384,384,8094,PURCHASE,450.32,0,0
22863,597104974,2500,Classic,2043.16,2016-11-06T22:31:28,discount.com,187.48,US,22-Dec,1/4/2013,384,384,8094,PURCHASE,456.84,0,0
22864,597104974,2500,Classic,1855.68,2016-11-13T15:59:58,Shell Gas #151010,37.35,US,27-Apr,1/4/2013,384,384,8094,PURCHASE,644.32,1,0
22865,597104974,2500,Classic,1818.33,2016-11-20T10:03:12,ebay.com,307.25,US,Nov-32,1/4/2013,384,384,8094,PURCHASE,681.67,0,0
22866,597104974,2500,Classic,1511.08,2016-11-27T18:59:57,Shell Gas #151010,37.25,US,27-Apr,1/4/2013,384,384,8094,PURCHASE,988.92,1,0
22867,597104974,2500,Classic,1473.83,2016-11-27T21:18:15,target.com,0.11,US,Jan-33,1/4/2013,384,384,8094,PURCHASE,1026.17,0,0
22868,597104974,2500,Classic,1473.72,2016-11-29T03:34:21,Play Store,6.83,US,Apr-33,1/4/2013,384,384,8094,PURCHASE,1026.28,0,0
22869,597104974,2500,Classic,1466.89,2016-11-29T08:46:06,Hilton Hotels #89655,50.16,US,23-Nov,1/4/2013,384,384,8094,PURCHASE,1033.11,1,0
22870,597104974,2500,Classic,2500,2016-12-07T23:00:04,Rodeway Inn #124182,267.27,US,24-Mar,1/4/2013,384,384,8094,PURCHASE,0,0,0
22871,597104974,2500,Classic,2232.73,2016-12-10T02:27:31,alibaba.com,178.89,US,22-Sep,1/4/2013,384,384,8094,PURCHASE,267.27,0,0
22872,597104974,2500,Classic,2053.84,2016-12-12T01:58:01,Shell Gas #151010,37.35,US,27-Apr,1/4/2013,384,384,8094,PURCHASE,446.16,1,0
22873,597104974,2500,Classic,2016.49,2016-12-15T22:41:03,walmart.com,305.72,US,Dec-32,1/4/2013,384,384,8094,PURCHASE,483.51,0,0
22874,597104974,2500,Classic,1710.77,2016-12-16T08:18:01,Marriott Hotels,166.55,US,26-Nov,1/4/2013,384,384,8094,PURCHASE,789.23,1,0
22875,597104974,2500,Classic,1544.22,2016-12-18T02:52:09,Rodeway Inn #577872,103.26,US,21-Aug,1/4/2013,384,384,8094,PURCHASE,955.78,1,0
22876,597104974,2500,Classic,1440.96,2016-12-22T01:13:40,Renaissance Hotel #628831,321.45,US,27-Aug,1/4/2013,384,384,8094,PURCHASE,1059.04,1,0
22877,597104974,2500,Classic,1119.51,2016-12-27T00:05:38,Shell Gas #151010,36.08,US,27-Apr,1/4/2013,384,384,8094,PURCHASE,1380.49,1,0
22878,597104974,2500,Classic,1083.43,2016-12-28T03:04:06,oldnavy.com,41.31,US,31-Aug,1/4/2013,384,384,8094,PURCHASE,1416.57,0,0
22879,597104974,2500,Classic,1042.12,2016-12-29T08:47:57,Play Store,6.83,US,Apr-33,1/4/2013,384,384,8094,PURCHASE,1457.88,0,0
22880,597104974,2500,Classic,1035.29,2016-12-30T19:16:03,oldnavy.com,227.14,US,31-Jul,1/4/2013,384,384,8094,PURCHASE,1464.71,0,0
22881,112169253,7500,Classic,7500,2016-10-05T06:41:27,Play Store,6.24,US,29-Feb,2/4/2015,426,426,7795,PURCHASE,0,0,0
22882,112169253,7500,Classic,7500,2016-11-06T02:12:23,Play Store,6.24,US,29-Feb,2/4/2015,426,426,7795,PURCHASE,0,0,0
22883,112169253,7500,Classic,7500,2016-12-06T13:33:14,Play Store,6.24,US,29-Feb,2/4/2015,426,426,7795,PURCHASE,0,0,0
22884,557061537,7500,Classic,7500,2016-01-05T11:53:18,oldnavy.com,31.52,US,Oct-32,2/12/2015,462,462,5244,PURCHASE,0,0,0
22885,557061537,7500,Classic,7468.48,2016-01-11T10:50:53,apple.com,253.07,US,22-Mar,2/12/2015,462,462,5244,PURCHASE,31.52,0,0
22886,557061537,7500,Classic,7215.41,2016-01-13T17:18:30,34th BBQ #493821,70.39,US,24-Oct,2/12/2015,462,462,5244,PURCHASE,284.59,1,0
22887,557061537,7500,Classic,7500,2016-02-14T06:53:29,apple.com,506.86,US,28-Apr,2/12/2015,462,462,5244,PURCHASE,0,0,0
22888,557061537,7500,Classic,6993.14,2016-02-23T15:34:16,Dinosaur Sandwitch Bar #160554,266.56,US,Aug-32,2/12/2015,462,462,5244,PURCHASE,506.86,1,0
22889,557061537,7500,Classic,6726.58,2016-02-24T13:00:22,alibaba.com,74.2,US,Mar-32,2/12/2015,462,462,5244,PURCHASE,773.42,0,0
22890,557061537,7500,Classic,6652.38,2016-02-24T19:45:42,34th BBQ #538716,114.07,US,21-Jun,2/12/2015,462,462,5244,PURCHASE,847.62,1,0
22891,557061537,7500,Classic,7500,2016-03-07T05:30:00,ebay.com,23.53,US,May-33,2/12/2015,462,462,5244,PURCHASE,0,0,0
22892,557061537,7500,Classic,7476.47,2016-03-22T10:20:17,Uptown Diner,2.58,US,27-Jul,2/12/2015,462,462,5244,PURCHASE,23.53,1,0
22893,557061537,7500,Classic,7500,2016-04-04T23:21:09,Texas Gas #763333,35.74,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,0,1,0
22894,557061537,7500,Classic,7464.26,2016-04-16T22:12:47,target.com,65.77,US,20-Nov,2/12/2015,462,462,5244,PURCHASE,35.74,0,0
22895,557061537,7500,Classic,7398.49,2016-04-18T23:59:03,Texas Gas #763333,35.74,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,101.51,1,0
22896,557061537,7500,Classic,7362.75,2016-04-26T00:57:45,discount.com,73.59,US,30-Jun,2/12/2015,462,462,5244,PURCHASE,137.25,0,0
22897,557061537,7500,Classic,7500,2016-05-02T04:09:43,Texas Gas #763333,38.88,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,0,1,0
22898,557061537,7500,Classic,7461.12,2016-05-02T13:45:23,South Steakhouse #73819,375.51,US,21-Nov,2/12/2015,462,462,5244,PURCHASE,38.88,1,0
22899,557061537,7500,Classic,7085.61,2016-05-04T10:02:11,amazon.com,11.08,US,Mar-33,2/12/2015,462,462,5244,PURCHASE,414.39,0,0
22900,557061537,7500,Classic,7074.53,2016-05-10T23:52:25,ebay.com,76.86,US,28-Apr,2/12/2015,462,462,5244,PURCHASE,425.47,0,0
22901,557061537,7500,Classic,6997.67,2016-05-16T09:12:00,Texas Gas #763333,34.1,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,502.33,1,0
22902,557061537,7500,Classic,6963.57,2016-05-18T22:23:28,target.com,396.33,US,20-Mar,2/12/2015,462,462,5244,PURCHASE,536.43,0,0
22903,557061537,7500,Classic,6567.24,2016-05-19T21:04:49,Franks Deli,51.81,US,Jun-31,2/12/2015,462,462,5244,PURCHASE,932.76,1,0
22904,557061537,7500,Classic,6515.43,2016-05-20T07:38:53,staples.com,201.14,US,25-Jul,2/12/2015,462,462,5244,PURCHASE,984.57,0,0
22905,557061537,7500,Classic,6314.29,2016-05-20T07:40:51,staples.com,201.14,US,25-Jul,2/12/2015,462,462,5244,PURCHASE,1185.71,0,0
22906,557061537,7500,Classic,6113.15,2016-05-20T07:41:29,staples.com,201.14,US,25-Jul,2/12/2015,462,462,5244,PURCHASE,1386.85,0,0
22907,557061537,7500,Classic,5912.01,2016-05-23T04:04:40,sears.com,564.91,US,27-May,2/12/2015,462,462,5244,PURCHASE,1587.99,0,0
22908,557061537,7500,Classic,5347.1,2016-05-29T14:50:48,Texas Gas #763333,37.32,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,2152.9,1,0
22909,557061537,7500,Classic,5309.78,2016-05-31T15:11:20,cheapfast.com,423.75,US,22-Jan,2/12/2015,462,462,5244,PURCHASE,2190.22,0,0
22910,557061537,7500,Classic,7500,2016-06-06T23:53:46,amazon.com,186.95,US,22-Aug,2/12/2015,462,462,5244,PURCHASE,0,0,1
22911,557061537,7500,Classic,7313.05,2016-06-07T07:20:44,alibaba.com,218.43,US,Jul-33,2/12/2015,462,462,5244,PURCHASE,186.95,0,0
22912,557061537,7500,Classic,7094.62,2016-06-13T02:51:40,Texas Gas #763333,35.74,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,405.38,1,0
22913,557061537,7500,Classic,7058.88,2016-06-19T02:55:23,34th BBQ #538716,40.27,US,21-Jan,2/12/2015,462,462,5244,PURCHASE,441.12,1,0
22914,557061537,7500,Classic,7018.61,2016-06-20T23:13:42,gap.com,230.65,US,Jan-32,2/12/2015,462,462,5244,PURCHASE,481.39,0,0
22915,557061537,7500,Classic,6787.96,2016-06-26T05:47:15,amazon.com,442.01,US,25-Oct,2/12/2015,462,462,5244,PURCHASE,712.04,0,0
22916,557061537,7500,Classic,6345.95,2016-06-26T08:18:55,sears.com,9.35,US,26-Feb,2/12/2015,462,462,5244,PURCHASE,1154.05,0,0
22917,557061537,7500,Classic,6336.6,2016-06-27T01:26:48,Texas Gas #763333,35.74,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,1163.4,1,0
22918,557061537,7500,Classic,6300.86,2016-06-27T06:41:30,walmart.com,92.6,US,25-Dec,2/12/2015,462,462,5244,PURCHASE,1199.14,0,0
22919,557061537,7500,Classic,7500,2016-07-10T12:25:18,Texas Gas #763333,35.74,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,0,1,0
22920,557061537,7500,Classic,7464.26,2016-07-23T01:17:57,apple.com,154.7,US,25-Jul,2/12/2015,462,462,5244,PURCHASE,35.74,0,0
22921,557061537,7500,Classic,7309.56,2016-07-24T03:45:41,Texas Gas #763333,35.74,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,190.44,1,0
22922,557061537,7500,Classic,7273.82,2016-07-29T08:59:21,oldnavy.com,29.45,US,29-Mar,2/12/2015,462,462,5244,PURCHASE,226.18,0,0
22923,557061537,7500,Classic,7244.37,2016-07-29T10:48:46,cheapfast.com,53.64,US,29-Jan,2/12/2015,462,462,5244,PURCHASE,255.63,0,0
22924,557061537,7500,Classic,7500,2016-08-04T19:22:32,alibaba.com,139.74,US,21-Apr,2/12/2015,462,462,5244,PURCHASE,0,0,0
22925,557061537,7500,Classic,7360.26,2016-08-05T03:02:42,34th BBQ #166379,65.24,US,20-Dec,2/12/2015,462,462,5244,PURCHASE,139.74,1,0
22926,557061537,7500,Classic,7295.02,2016-08-06T18:24:08,alibaba.com,232.47,US,27-Feb,2/12/2015,462,462,5244,PURCHASE,204.98,0,0
22927,557061537,7500,Classic,7062.55,2016-08-06T20:35:52,Texas Gas #763333,35.74,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,437.45,1,0
22928,557061537,7500,Classic,7026.81,2016-08-21T13:45:21,Texas Gas #763333,42.48,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,473.19,1,0
22929,557061537,7500,Classic,6984.33,2016-08-24T07:26:46,alibaba.com,139.74,US,21-Apr,2/12/2015,462,462,5244,REVERSAL,515.67,0,0
22930,557061537,7500,Classic,7500,2016-09-03T10:32:36,ebay.com,24.36,US,28-Dec,2/12/2015,462,462,5244,PURCHASE,0,0,0
22931,557061537,7500,Classic,7475.64,2016-09-04T19:30:53,Texas Gas #763333,40.92,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,24.36,1,0
22932,557061537,7500,Classic,7434.72,2016-09-13T08:13:07,Best Deli #329705,10.37,US,Jan-33,2/12/2015,462,462,5244,PURCHASE,65.28,1,0
22933,557061537,7500,Classic,7424.35,2016-09-19T02:01:41,Texas Gas #763333,35.74,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,75.65,1,0
22934,557061537,7500,Classic,7388.61,2016-09-20T07:51:31,amazon.com,397.69,US,May-33,2/12/2015,462,462,5244,PURCHASE,111.39,0,0
22935,557061537,7500,Classic,6990.92,2016-09-23T05:55:05,staples.com,159.08,US,26-Nov,2/12/2015,462,462,5244,PURCHASE,509.08,0,0
22936,557061537,7500,Classic,7500,2016-10-03T13:12:02,Texas Gas #763333,45.1,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,0,1,0
22937,557061537,7500,Classic,7454.9,2016-10-11T12:45:59,sears.com,50.18,US,26-Aug,2/12/2015,462,462,5244,PURCHASE,45.1,0,0
22938,557061537,7500,Classic,7404.72,2016-10-13T20:39:59,cheapfast.com,13.75,US,30-Nov,2/12/2015,462,462,5244,PURCHASE,95.28,0,0
22939,557061537,7500,Classic,7390.97,2016-10-15T04:43:19,staples.com,70.46,US,28-Feb,2/12/2015,462,462,5244,PURCHASE,109.03,0,0
22940,557061537,7500,Classic,7320.51,2016-10-16T13:27:46,Texas Gas #763333,35.74,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,179.49,1,0
22941,557061537,7500,Classic,7284.77,2016-10-17T03:53:46,Best Bistro #262998,43.87,US,Jun-32,2/12/2015,462,462,5244,PURCHASE,215.23,1,0
22942,557061537,7500,Classic,7240.9,2016-10-23T15:45:19,discount.com,97.02,US,26-May,2/12/2015,462,462,5244,PURCHASE,259.1,0,0
22943,557061537,7500,Classic,7143.88,2016-10-29T01:09:22,ebay.com,6.73,US,21-Nov,2/12/2015,462,462,5244,PURCHASE,356.12,0,0
22944,557061537,7500,Classic,7137.15,2016-10-30T03:03:52,Best Bistro #262998,61.41,US,21-Jan,2/12/2015,462,462,5244,PURCHASE,362.85,1,0
22945,557061537,7500,Classic,7075.74,2016-10-31T00:52:27,Best Fries,67.54,US,26-Sep,2/12/2015,462,462,5244,PURCHASE,424.26,1,0
22946,557061537,7500,Classic,7008.2,2016-10-31T08:11:29,Texas Gas #763333,36.35,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,491.8,1,0
22947,557061537,7500,Classic,7500,2016-11-03T21:15:39,target.com,409.66,US,25-Jul,2/12/2015,462,462,5244,PURCHASE,0,0,0
22948,557061537,7500,Classic,7090.34,2016-11-10T04:44:51,target.com,175.13,US,30-Mar,2/12/2015,462,462,5244,PURCHASE,409.66,0,0
22949,557061537,7500,Classic,6915.21,2016-11-10T06:20:04,target.com,570.95,US,28-Dec,2/12/2015,462,462,5244,PURCHASE,584.79,0,0
22950,557061537,7500,Classic,6344.26,2016-11-14T13:35:37,Texas Gas #763333,43.98,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,1155.74,1,0
22951,557061537,7500,Classic,6300.28,2016-11-21T00:07:51,amazon.com,334.12,US,26-Jul,2/12/2015,462,462,5244,PURCHASE,1199.72,0,0
22952,557061537,7500,Classic,5966.16,2016-11-28T13:10:59,Texas Gas #763333,40.49,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,1533.84,1,0
22953,557061537,7500,Classic,7500,2016-12-04T14:59:16,ebay.com,94.51,US,26-Sep,2/12/2015,462,462,5244,PURCHASE,0,0,0
22954,557061537,7500,Classic,7405.49,2016-12-11T06:59:04,sears.com,4.55,US,25-Jun,2/12/2015,462,462,5244,PURCHASE,94.51,0,0
22955,557061537,7500,Classic,7400.94,2016-12-12T00:21:40,Franks Cafe,22.92,US,25-Sep,2/12/2015,462,462,5244,PURCHASE,99.06,1,0
22956,557061537,7500,Classic,7378.02,2016-12-12T03:36:20,Texas Gas #763333,35.74,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,121.98,1,0
22957,557061537,7500,Classic,7342.28,2016-12-25T03:55:36,Texas Gas #763333,41.82,US,28-Nov,2/12/2015,462,462,5244,PURCHASE,157.72,1,0
22958,557061537,7500,Classic,7300.46,2016-12-28T05:29:54,apple.com,104.81,US,31-Aug,2/12/2015,462,462,5244,PURCHASE,199.54,0,0
22959,806677750,50000,Premium,50000,2016-01-08T07:53:35,staples.com,77.03,US,22-Sep,4/9/2012,878,878,5424,PURCHASE,0,0,0
22960,806677750,50000,Premium,49922.97,2016-01-08T15:19:58,oldnavy.com,271.31,US,Sep-32,4/9/2012,878,878,5424,PURCHASE,77.03,0,1
22961,806677750,50000,Premium,49651.66,2016-01-09T00:45:10,Best Deli #329705,16.73,US,30-Oct,4/9/2012,878,878,5424,PURCHASE,348.34,1,0
22962,806677750,50000,Premium,49634.93,2016-01-10T03:33:50,Icelandic Airlines,196.03,US,22-Feb,4/9/2012,878,878,5424,PURCHASE,365.07,0,0
22963,806677750,50000,Premium,49438.9,2016-01-11T01:37:59,walmart.com,122.39,US,27-Jun,4/9/2012,878,878,5424,PURCHASE,561.1,0,0
22964,806677750,50000,Premium,49316.51,2016-01-11T15:42:33,amazon.com,206.9,US,Mar-32,4/9/2012,878,878,5424,PURCHASE,683.49,0,0
22965,806677750,50000,Premium,49109.61,2016-01-15T03:59:25,target.com,341.94,US,May-33,4/9/2012,878,878,5424,PURCHASE,890.39,0,1
22966,806677750,50000,Premium,48767.67,2016-01-15T16:51:16,target.com,7.65,US,25-Jun,4/9/2012,878,878,5424,PURCHASE,1232.33,0,0
22967,806677750,50000,Premium,48760.02,2016-01-19T03:51:01,staples.com,0.77,US,30-Aug,4/9/2012,878,878,5424,PURCHASE,1239.98,0,0
22968,806677750,50000,Premium,48759.25,2016-01-19T22:16:51,target.com,68.71,US,31-Dec,4/9/2012,878,878,5424,PURCHASE,1240.75,0,0
22969,806677750,50000,Premium,48690.54,2016-01-20T00:09:35,amazon.com,99.78,US,26-Aug,4/9/2012,878,878,5424,PURCHASE,1309.46,0,0
22970,806677750,50000,Premium,48590.76,2016-01-22T01:31:22,gap.com,0,US,22-Dec,4/9/2012,878,878,5424,ADDRESS_VERIFICATION,1409.24,0,0
22971,806677750,50000,Premium,48590.76,2016-01-24T02:26:57,walmart.com,175.55,US,28-Sep,4/9/2012,878,878,5424,PURCHASE,1409.24,0,0
22972,806677750,50000,Premium,48415.21,2016-01-24T09:03:31,sears.com,63.41,US,20-Jun,4/9/2012,878,878,5424,PURCHASE,1584.79,0,0
22973,806677750,50000,Premium,48351.8,2016-01-24T16:09:44,alibaba.com,206.68,US,27-Jun,4/9/2012,878,878,5424,PURCHASE,1648.2,0,0
22974,806677750,50000,Premium,48145.12,2016-01-26T01:08:13,sears.com,106.17,US,30-Sep,4/9/2012,878,878,5424,PURCHASE,1854.88,0,0
22975,806677750,50000,Premium,48063.95,2016-02-03T04:02:11,apple.com,46.82,US,20-Nov,4/9/2012,878,878,5424,PURCHASE,1936.05,0,0
22976,806677750,50000,Premium,48017.13,2016-02-03T18:30:23,sears.com,487.54,US,20-Aug,4/9/2012,878,878,5424,PURCHASE,1982.87,0,0
22977,806677750,50000,Premium,47529.59,2016-02-05T17:41:37,ebay.com,120.8,US,29-Mar,4/9/2012,878,878,5424,PURCHASE,2470.41,0,0
22978,806677750,50000,Premium,47408.79,2016-02-08T02:18:39,alibaba.com,57.88,US,24-Feb,4/9/2012,878,878,5424,PURCHASE,2591.21,0,0
22979,806677750,50000,Premium,47350.91,2016-02-11T20:57:03,discount.com,148.19,US,28-Nov,4/9/2012,878,878,5424,PURCHASE,2649.09,0,0
22980,806677750,50000,Premium,47202.72,2016-02-14T20:47:11,gap.com,105.4,US,29-Feb,4/9/2012,878,878,5424,PURCHASE,2797.28,0,0
22981,806677750,50000,Premium,47097.32,2016-02-16T20:42:45,amazon.com,327.46,US,24-Aug,4/9/2012,878,878,5424,PURCHASE,2902.68,0,0
22982,806677750,50000,Premium,46769.86,2016-02-17T20:57:59,discount.com,461.67,US,29-Aug,4/9/2012,878,878,5424,PURCHASE,3230.14,0,0
22983,806677750,50000,Premium,46308.19,2016-02-20T08:19:48,sears.com,10.04,US,31-Dec,4/9/2012,878,878,5424,PURCHASE,3691.81,0,0
22984,806677750,50000,Premium,46298.15,2016-02-20T12:55:21,oldnavy.com,176.97,US,26-Feb,4/9/2012,878,878,5424,PURCHASE,3701.85,0,1
22985,806677750,50000,Premium,46121.18,2016-02-26T22:19:15,sears.com,81.27,US,27-Sep,4/9/2012,878,878,5424,PURCHASE,3878.82,0,0
22986,806677750,50000,Premium,46039.91,2016-02-29T08:44:49,ebay.com,69.66,US,24-Jul,4/9/2012,878,878,5424,PURCHASE,3960.09,0,0
22987,806677750,50000,Premium,45995.25,2016-03-02T18:24:21,gap.com,41.94,US,25-Oct,4/9/2012,878,878,5424,PURCHASE,4004.75,0,0
22988,806677750,50000,Premium,45953.31,2016-03-03T01:53:47,sears.com,94.68,US,25-Jul,4/9/2012,878,878,5424,PURCHASE,4046.69,0,0
22989,806677750,50000,Premium,45858.63,2016-03-03T14:05:14,walmart.com,153.15,US,26-Nov,4/9/2012,878,878,5424,PURCHASE,4141.37,0,0
22990,806677750,50000,Premium,45705.48,2016-03-05T20:09:34,gap.com,120.51,US,25-Oct,4/9/2012,878,878,5424,PURCHASE,4294.52,0,0
22991,806677750,50000,Premium,45584.97,2016-03-08T21:07:55,walmart.com,56.6,US,28-Jan,4/9/2012,878,878,5424,PURCHASE,4415.03,0,0
22992,806677750,50000,Premium,45528.37,2016-03-09T04:09:09,amazon.com,175.98,US,23-Nov,4/9/2012,878,878,5424,PURCHASE,4471.63,0,0
22993,806677750,50000,Premium,45352.39,2016-03-10T22:41:56,walmart.com,201.8,US,25-Mar,4/9/2012,878,878,5424,PURCHASE,4647.61,0,0
22994,806677750,50000,Premium,45150.59,2016-03-12T12:35:58,alibaba.com,0,US,23-Feb,4/9/2012,878,878,5424,ADDRESS_VERIFICATION,4849.41,0,0
22995,806677750,50000,Premium,45150.59,2016-03-12T12:56:46,walmart.com,32.12,US,20-Sep,4/9/2012,878,878,5424,PURCHASE,4849.41,0,0
22996,806677750,50000,Premium,45118.47,2016-03-12T12:58:52,walmart.com,32.12,US,20-Sep,4/9/2012,878,878,5424,PURCHASE,4881.53,0,0
22997,806677750,50000,Premium,45086.35,2016-03-16T07:04:14,gap.com,108.92,US,27-Mar,4/9/2012,878,878,5424,PURCHASE,4913.65,0,0
22998,806677750,50000,Premium,44977.43,2016-03-16T16:31:46,sears.com,162.99,US,25-Feb,4/9/2012,878,878,5424,PURCHASE,5022.57,0,0
22999,806677750,50000,Premium,44814.44,2016-03-17T21:50:54,discount.com,168.89,US,30-Nov,4/9/2012,878,878,5424,PURCHASE,5185.56,0,0
23000,806677750,50000,Premium,44645.55,2016-03-19T20:23:05,walmart.com,81.48,US,25-Apr,4/9/2012,878,878,5424,PURCHASE,5354.45,0,0
23001,806677750,50000,Premium,44564.07,2016-03-23T00:18:30,ebay.com,347.96,US,Feb-30,4/9/2012,878,878,5424,PURCHASE,5435.93,0,0
23002,806677750,50000,Premium,44216.11,2016-03-23T08:08:46,sears.com,56.13,US,24-Aug,4/9/2012,878,878,5424,PURCHASE,5783.89,0,0
23003,806677750,50000,Premium,44159.98,2016-03-28T16:44:19,target.com,25.64,US,31-Dec,4/9/2012,878,878,5424,PURCHASE,5840.02,0,0
23004,806677750,50000,Premium,44134.34,2016-03-28T21:30:10,cheapfast.com,38.95,US,Feb-32,4/9/2012,878,878,5424,PURCHASE,5865.66,0,0
23005,806677750,50000,Premium,44095.39,2016-03-29T21:59:13,amazon.com,0.3,US,24-Jul,4/9/2012,878,878,5424,PURCHASE,5904.61,0,0
23006,806677750,50000,Premium,44095.09,2016-03-30T02:00:11,amazon.com,100.21,US,26-Dec,4/9/2012,878,878,5424,PURCHASE,5904.91,0,0
23007,806677750,50000,Premium,44019.88,2016-04-02T22:31:35,target.com,95.07,US,30-Sep,4/9/2012,878,878,5424,PURCHASE,5980.12,0,0
23008,806677750,50000,Premium,43924.81,2016-04-05T14:30:30,target.com,25.57,US,30-May,4/9/2012,878,878,5424,PURCHASE,6075.19,0,0
23009,806677750,50000,Premium,43899.24,2016-04-06T05:27:46,amazon.com,100.21,US,26-Dec,4/9/2012,878,878,5424,REVERSAL,6100.76,0,0
23010,806677750,50000,Premium,43999.45,2016-04-12T00:59:06,staples.com,50.49,US,27-Nov,4/9/2012,878,878,5424,PURCHASE,6000.55,0,0
23011,806677750,50000,Premium,43948.96,2016-04-20T19:15:31,sears.com,510.69,US,20-Oct,4/9/2012,878,878,5424,PURCHASE,6051.04,0,0
23012,806677750,50000,Premium,43438.27,2016-04-21T11:23:48,discount.com,0,US,23-Aug,4/9/2012,878,878,5424,ADDRESS_VERIFICATION,6561.73,0,0
23013,806677750,50000,Premium,43438.27,2016-04-22T15:41:59,sears.com,448.11,US,22-Jun,4/9/2012,878,878,5424,PURCHASE,6561.73,0,0
23014,806677750,50000,Premium,42990.16,2016-04-26T23:26:19,cheapfast.com,7.96,US,26-Apr,4/9/2012,878,878,5424,PURCHASE,7009.84,0,0
23015,806677750,50000,Premium,42982.2,2016-04-30T06:31:52,Downtown Diner,46.14,US,28-Sep,4/9/2012,878,878,5424,PURCHASE,7017.8,1,0
23016,806677750,50000,Premium,42961.06,2016-05-02T18:14:27,amazon.com,65.92,US,Sep-32,4/9/2012,878,878,5424,PURCHASE,7038.94,0,0
23017,806677750,50000,Premium,42895.14,2016-05-04T22:20:29,alibaba.com,42.43,US,21-Mar,4/9/2012,878,878,5424,PURCHASE,7104.86,0,0
23018,806677750,50000,Premium,42852.71,2016-05-07T19:14:01,walmart.com,72.42,US,29-Oct,4/9/2012,878,878,5424,PURCHASE,7147.29,0,0
23019,806677750,50000,Premium,42780.29,2016-05-08T05:24:58,cheapfast.com,64.27,US,31-Aug,4/9/2012,878,878,5424,PURCHASE,7219.71,0,0
23020,806677750,50000,Premium,42716.02,2016-05-10T02:58:30,walmart.com,95.51,US,25-Jan,4/9/2012,878,878,5424,PURCHASE,7283.98,0,0
23021,806677750,50000,Premium,42620.51,2016-05-10T11:35:54,target.com,153.46,US,25-Sep,4/9/2012,878,878,5424,PURCHASE,7379.49,0,0
23022,806677750,50000,Premium,42467.05,2016-05-10T23:36:14,sears.com,94.99,US,24-Apr,4/9/2012,878,878,5424,PURCHASE,7532.95,0,0
23023,806677750,50000,Premium,42372.06,2016-05-11T09:27:14,target.com,250.13,US,29-Nov,4/9/2012,878,878,5424,PURCHASE,7627.94,0,1
23024,806677750,50000,Premium,42121.93,2016-05-13T07:03:16,staples.com,222.58,US,23-Dec,4/9/2012,878,878,5424,PURCHASE,7878.07,0,0
23025,806677750,50000,Premium,41899.35,2016-05-17T04:15:08,oldnavy.com,79.44,US,26-Apr,4/9/2012,878,878,5424,PURCHASE,8100.65,0,1
23026,806677750,50000,Premium,41819.91,2016-05-17T13:39:50,target.com,213.57,US,24-Oct,4/9/2012,878,878,5424,PURCHASE,8180.09,0,0
23027,806677750,50000,Premium,41606.34,2016-05-17T13:41:02,target.com,213.57,US,24-Oct,4/9/2012,878,878,5424,REVERSAL,8393.66,0,0
23028,806677750,50000,Premium,41819.91,2016-05-24T05:44:31,walmart.com,183.14,US,25-Jul,4/9/2012,878,878,5424,PURCHASE,8180.09,0,0
23029,806677750,50000,Premium,41636.77,2016-05-31T07:04:59,discount.com,86.14,US,22-Mar,4/9/2012,878,878,5424,PURCHASE,8363.23,0,0
23030,806677750,50000,Premium,41575.63,2016-06-01T13:16:50,target.com,232.73,US,23-Oct,4/9/2012,878,878,5424,PURCHASE,8424.37,0,0
